address,name,source_file
0x1007c300,LegoVideoManager::EnableFullScreenMovie,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x1007c310,LegoVideoManager::EnableFullScreenMovie,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x1007c440,LegoVideoManager::SetSkyColor,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x1007c4c0,LegoVideoManager::OverrideSkyColor,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x1007c4d0,LegoVideoManager::UpdateView,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x1007c520,LegoVideoManager::FUN_1007c520,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x1007c560,LegoVideoManager::EnableRMDevice,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x1007c740,LegoVideoManager::DisableRMDevice,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x1007c930,LegoVideoManager::ConfigureD3DRM,LEGO1/lego/legoomni/src/video/legovideomanager.cpp
0x10071d40,Act3List::Insert,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10071fa0,Act3List::DeleteActionWrapper,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10071fb0,Act3List::Clear,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100720d0,Act3List::RemoveByObjectIdOrFirst,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10072270,Act3::Act3,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100726a0,Act3,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10072780,Act3::EatPizza,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100727a0,Act3::EatDonut,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100727c0,Act3::RemovePizza,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100727d0,Act3::RemoveDonut,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100727e0,Act3::ShootPizza,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10072980,Act3::ShootDonut,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10072ad0,Act3::TriggerHitSound,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10072c30,Act3::Create,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10072d50,Act3::Destroy,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10072de0,Act3::Notify,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073240,Act3::HandleTransitionEnd,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073270,Act3::ReadyWorld,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073300,Act3::Tickle,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073360,Act3::HitBrickster,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073390,Act3::HitCop,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100733d0,Act3::AddCop,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100733f0,Act3::SetBrickster,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073400,Act3::TransitionToGoodEnding,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073430,Act3::TransitionToBadEnding,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073460,Act3::GoodEnding,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073500,Act3::DebugPrintf,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073510,Act3::DebugCopter,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x100739c0,Act3::BadEnding,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073a60,Act3::DisableHelicopterDot,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073a90,Act3::Enable,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073e40,Act3::VTable0x60,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10073e50,Act3::Escape,LEGO1/lego/legoomni/src/worlds/act3.cpp
0x10017e90,ElevatorBottom::ElevatorBottom,LEGO1/lego/legoomni/src/worlds/elevatorbottom.cpp
0x10018060,ElevatorBottom,LEGO1/lego/legoomni/src/worlds/elevatorbottom.cpp
0x100180f0,ElevatorBottom::Create,LEGO1/lego/legoomni/src/worlds/elevatorbottom.cpp
0x10018150,ElevatorBottom::Notify,LEGO1/lego/legoomni/src/worlds/elevatorbottom.cpp
0x100181b0,ElevatorBottom::ReadyWorld,LEGO1/lego/legoomni/src/worlds/elevatorbottom.cpp
0x100181d0,ElevatorBottom::HandleControl,LEGO1/lego/legoomni/src/worlds/elevatorbottom.cpp
0x100182c0,ElevatorBottom::Enable,LEGO1/lego/legoomni/src/worlds/elevatorbottom.cpp
0x10018310,ElevatorBottom::Escape,LEGO1/lego/legoomni/src/worlds/elevatorbottom.cpp
0x100046a0,GasStation::GasStation,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x100048c0,GasStation,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10004990,GasStation::Create,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10004a60,GasStation::Notify,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10004b30,GasStation::ReadyWorld,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005590,GasStation::PlayAction,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005660,GasStation::HandleEndAction,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005920,GasStation::HandleKeyPress,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005960,GasStation::HandleButtonDown,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005b20,GasStation::HandleControl,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005c40,GasStation::Enable,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005c90,GasStation::Tickle,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005e70,GasStation::Escape,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10005eb0,GasStationState::GasStationState,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10006300,GasStationState::Serialize,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10006430,GasStationState::PlayAction,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10006460,GasStationState::StopAction,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x10006490,GasStationState::StopActions,LEGO1/lego/legoomni/src/worlds/gasstation.cpp
0x100822f0,HistoryBook::HistoryBook,LEGO1/lego/legoomni/src/worlds/historybook.cpp
0x100824d0,HistoryBook,LEGO1/lego/legoomni/src/worlds/historybook.cpp
0x10082610,HistoryBook::Create,LEGO1/lego/legoomni/src/worlds/historybook.cpp
0x10082680,HistoryBook::Notify,LEGO1/lego/legoomni/src/worlds/historybook.cpp
0x100826f0,HistoryBook::ReadyWorld,LEGO1/lego/legoomni/src/worlds/historybook.cpp
0x10082a10,HistoryBook::Escape,LEGO1/lego/legoomni/src/worlds/historybook.cpp
0x100745e0,Hospital::Hospital,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x100747f0,Hospital,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x100748c0,Hospital::Create,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10074990,Hospital::Notify,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10074a60,Hospital::ReadyWorld,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10074dd0,Hospital::HandleKeyPress,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10074e00,Hospital::HandleEndAction,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10075710,Hospital::HandleButtonDown,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10075f90,Hospital::HandleControl,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10076220,Hospital::Enable,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10076270,Hospital::Tickle,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10076330,Hospital::Escape,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10076370,HospitalState::HospitalState,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x10076530,HospitalState::Serialize,LEGO1/lego/legoomni/src/worlds/hospital.cpp
0x1006ea20,Infocenter::Infocenter,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006ec80,InfocenterMapEntry::InfocenterMapEntry,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006ec90,Infocenter,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006ed90,Infocenter::Create,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006ef10,Infocenter::Notify,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006f080,Infocenter::HandleEndAction,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006f4e0,Infocenter::ReadyWorld,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006f9a0,Infocenter::InitializeBitmaps,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006fd00,Infocenter::HandleMouseMove,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006fda0,Infocenter::HandleKeyPress,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x1006feb0,Infocenter::HandleButtonUp,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070370,Infocenter::HandleControl,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070870,Infocenter::HandleNotification0,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070aa0,Infocenter::Enable,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070af0,Infocenter::Tickle,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070c20,Infocenter::PlayCutscene,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070cb0,Infocenter::StopCutscene,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070d00,Infocenter::WaitForTransition,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070d10,Infocenter::UpdateEnabledGlowControl,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070dc0,Infocenter::UpdateFrameHot,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070e90,Infocenter::Reset,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10070f60,Infocenter::Escape,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10071030,Infocenter::StartCredits,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10071250,Infocenter::StopCredits,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10071300,Infocenter::PlayAction,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x100713d0,Infocenter::StopCurrentAction,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x100714a0,Infocenter::PlayBookAnimation,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10071550,Infocenter::StopBookAnimation,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10071600,InfocenterState::InfocenterState,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10071920,InfocenterState,LEGO1/lego/legoomni/src/worlds/infocenter.cpp
0x10037730,InfocenterDoor::InfocenterDoor,LEGO1/lego/legoomni/src/worlds/infocenterdoor.cpp
0x100378f0,InfocenterDoor,LEGO1/lego/legoomni/src/worlds/infocenterdoor.cpp
0x10037980,InfocenterDoor::Create,LEGO1/lego/legoomni/src/worlds/infocenterdoor.cpp
0x100379e0,InfocenterDoor::Notify,LEGO1/lego/legoomni/src/worlds/infocenterdoor.cpp
0x10037a70,InfocenterDoor::ReadyWorld,LEGO1/lego/legoomni/src/worlds/infocenterdoor.cpp
0x10037a90,InfocenterDoor::HandleControl,LEGO1/lego/legoomni/src/worlds/infocenterdoor.cpp
0x10037c80,InfocenterDoor::Enable,LEGO1/lego/legoomni/src/worlds/infocenterdoor.cpp
0x10037cd0,InfocenterDoor::Escape,LEGO1/lego/legoomni/src/worlds/infocenterdoor.cpp
0x10030820,Isle::Isle,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10030a50,Isle,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10030b20,Isle::Create,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10030c10,Isle::Notify,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10030d90,Isle::HandleEndAction,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10030ef0,Isle::HandleElevatorEndAction,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10030fc0,Isle::ReadyWorld,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10031030,Isle::HandleControl,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10031590,Isle::UpdateGlobe,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x100315f0,Isle::HandlePathStruct,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10031820,Isle::Enable,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10032620,Isle::CheckAreaExiting,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x100327a0,Isle::HandleTransitionEnd,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10032d30,Isle::TransitionToOverlay,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10032f10,Isle::Add,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10033050,Isle::RemoveVehicle,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x100330e0,Isle::CreateState,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10033170,Isle::VTable0x60,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10033180,Isle::Escape,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10033350,Isle::SwitchToInfocenter,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x100334b0,Act1State::Act1State,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10033ac0,Act1State::Serialize,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10034660,Act1State::PlayCptClickDialogue,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x100346a0,Act1State::StopCptClickDialogue,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x100346d0,Act1State::Reset,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10034b60,Act1State::RemoveActors,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x10034d00,Act1State::PlaceActors,LEGO1/lego/legoomni/src/worlds/isle.cpp
0x1005d660,JukeBox::JukeBox,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1005d830,JukeBox,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1005d8d0,JukeBox::Create,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1005d980,JukeBox::Notify,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1005d9f0,JukeBox::ReadyWorld,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1005da70,JukeBox::HandleControl,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1005dde0,JukeBox::Enable,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1005de30,JukeBox::Tickle,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1005de70,JukeBox::Escape,LEGO1/lego/legoomni/src/worlds/jukebox.cpp
0x1004fce0,LegoAct2::LegoAct2,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x1004fe40,LegoAct2,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x1004ff20,LegoAct2::Create,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10050040,LegoAct2::Tickle,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10050380,LegoAct2::Notify,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x100506f0,LegoAct2::HandleEndAction,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10050a50,LegoAct2::HandleTransitionEnd,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10050a80,LegoAct2::ReadyWorld,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10050cf0,LegoAct2::Enable,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051460,LegoAct2::HandlePathStruct,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x100516b0,LegoAct2::CreateDroppingBrick,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x100517b0,LegoAct2::CreateBrick,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051840,LegoAct2::PlayMusic,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051900,LegoAct2::DisableAnimations,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051960,LegoAct2::HideMaPaInfo,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x100519c0,LegoAct2::VTable0x60,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x100519d0,LegoAct2::Escape,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051a60,LegoAct2::InitBricks,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051a90,LegoAct2::UninitBricks,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051ac0,LegoAct2::SpawnBricks,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051f20,LegoAct2::BadEnding,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10051fa0,LegoAct2::CheckBricksterDestroying,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x100521f0,LegoAct2::CheckBricksterIsLoose,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10052560,LegoAct2::StartAction,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x10052800,LegoAct2::InitializeShooting,LEGO1/lego/legoomni/src/worlds/legoact2.cpp
0x1005e130,Police::Police,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e320,Police,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e3e0,Police::Create,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e480,Police::Notify,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e530,Police::ReadyWorld,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e550,Police::HandleControl,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e6a0,Police::HandleEndAction,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e6f0,Police::HandleKeyPress,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e740,Police::Enable,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e790,Police::Escape,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e7c0,PoliceState::PoliceState,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005e990,PoliceState::Serialize,LEGO1/lego/legoomni/src/worlds/police.cpp
0x1005ea40,PoliceState::StartAnimation,LEGO1/lego/legoomni/src/worlds/police.cpp
0x10076d20,RegistrationBook::RegistrationBook,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10076f50,RegistrationBook,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10077060,RegistrationBook::Create,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x100770e0,RegistrationBook::Notify,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10077210,RegistrationBook::HandleEndAction,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x100772d0,RegistrationBook::HandleKeyPress,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x100774a0,RegistrationBook::HandleControl,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x100775c0,RegistrationBook::LoadSave,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10077860,RegistrationBook::WriteInfocenterLetters,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x100778c0,RegistrationBook::LoadVehicles,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10077cc0,RegistrationBook::ReadyWorld,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10077fd0,RegistrationBook::Tickle,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10078180,RegistrationBook::Enable,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x100781d0,RegistrationBook::HandlePathStruct,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10078350,RegistrationBook::CreateSurface,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x100783e0,RegistrationBook::Escape,LEGO1/lego/legoomni/src/worlds/registrationbook.cpp
0x10001000,Score::Score,LEGO1/lego/legoomni/src/worlds/score.cpp
0x10001200,Score,LEGO1/lego/legoomni/src/worlds/score.cpp
0x100012a0,Score::Create,LEGO1/lego/legoomni/src/worlds/score.cpp
0x10001340,Score::DeleteScript,LEGO1/lego/legoomni/src/worlds/score.cpp
0x10001410,Score::Notify,LEGO1/lego/legoomni/src/worlds/score.cpp
0x10001510,Score::HandleEndAction,LEGO1/lego/legoomni/src/worlds/score.cpp
0x10001580,Score::ReadyWorld,LEGO1/lego/legoomni/src/worlds/score.cpp
0x100016d0,Score::HandleControl,LEGO1/lego/legoomni/src/worlds/score.cpp
0x10001980,Score::Enable,LEGO1/lego/legoomni/src/worlds/score.cpp
0x100019d0,Score::Paint,LEGO1/lego/legoomni/src/worlds/score.cpp
0x10001d20,Score::FillArea,LEGO1/lego/legoomni/src/worlds/score.cpp
0x10001e40,Score::Escape,LEGO1/lego/legoomni/src/worlds/score.cpp
0x100ab2d0,InitializeCreateStruct,LEGO1/lego/sources/3dmanager/lego3dmanager.cpp
0x100ab320,Lego3DManager::Lego3DManager,LEGO1/lego/sources/3dmanager/lego3dmanager.cpp
0x100ab360,Lego3DManager,LEGO1/lego/sources/3dmanager/lego3dmanager.cpp
0x100ab370,Lego3DManager::Create,LEGO1/lego/sources/3dmanager/lego3dmanager.cpp
0x100ab460,Lego3DManager::Destroy,LEGO1/lego/sources/3dmanager/lego3dmanager.cpp
0x100ab4b0,Lego3DManager::Render,LEGO1/lego/sources/3dmanager/lego3dmanager.cpp
0x100ab4d0,Lego3DManager::SetFrustrum,LEGO1/lego/sources/3dmanager/lego3dmanager.cpp
0x100aae90,Lego3DView::Lego3DView,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100aaf30,Lego3DView,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100aaf90,Lego3DView::Create,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100ab0b0,Lego3DView::Destroy,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100ab100,Lego3DView::Add,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100ab170,Lego3DView::Remove,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100ab1b0,Lego3DView::SetPointOfView,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100ab210,Lego3DView::Moved,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100ab270,Lego3DView::Render,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100ab2b0,Lego3DView::Pick,LEGO1/lego/sources/3dmanager/lego3dview.cpp
0x100ab510,LegoView::LegoView,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100ab5a0,LegoView,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100ab600,LegoView::Create,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100ab6c0,LegoView::CreateView,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100ab6f0,LegoView::Destroy,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100ab730,LegoView1::LegoView1,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100ab7c0,LegoView1,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100ab820,LegoView1::AddLightsToViewport,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100ab860,LegoView1::Create,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100abad0,LegoView1::Destroy,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100abb60,LegoView1::SetLightTransform,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100abb80,LegoView1::SetLightTransform,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100abba0,LegoView1::SetLightColor,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100abbd0,LegoView1::SetLightColor,LEGO1/lego/sources/3dmanager/legoview1.cpp
0x100abbf0,TglSurface::TglSurface,LEGO1/lego/sources/3dmanager/tglsurface.cpp
0x100abd60,TglSurface,LEGO1/lego/sources/3dmanager/tglsurface.cpp
0x100abde0,TglSurface::Destroy,LEGO1/lego/sources/3dmanager/tglsurface.cpp
0x100abe10,GetBitsPerPixel,LEGO1/lego/sources/3dmanager/tglsurface.cpp
0x100abe50,TglSurface::Create,LEGO1/lego/sources/3dmanager/tglsurface.cpp
0x100ac030,TglSurface::DestroyView,LEGO1/lego/sources/3dmanager/tglsurface.cpp
0x100ac050,TglSurface::Render,LEGO1/lego/sources/3dmanager/tglsurface.cpp
0x1009f000,LegoRotationZKey::LegoRotationZKey,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f020,LegoRotationZKey::Read,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f060,LegoRotationZKey::Write,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f0a0,LegoAnimScene::LegoAnimScene,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f0d0,LegoAnimScene,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f120,LegoAnimScene::Write,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f200,LegoAnimScene::Read,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f490,LegoAnimScene::CalculateCameraTransform,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f900,LegoAnimKey::LegoAnimKey,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f910,LegoAnimKey::Read,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f950,LegoAnimKey::Write,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f990,LegoTranslationKey::LegoTranslationKey,LEGO1/lego/sources/anim/legoanim.cpp
0x1009f9b0,LegoTranslationKey::Read,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fa40,LegoTranslationKey::Write,LEGO1/lego/sources/anim/legoanim.cpp
0x1009faa0,LegoRotationKey::LegoRotationKey,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fac0,LegoRotationKey::Read,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fb30,LegoRotationKey::Write,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fba0,LegoScaleKey::LegoScaleKey,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fbc0,LegoScaleKey::Read,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fc90,LegoScaleKey::Write,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fcf0,LegoAnimNodeData::LegoAnimNodeData,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fda0,LegoAnimNodeData,LEGO1/lego/sources/anim/legoanim.cpp
0x1009fe60,LegoAnimNodeData::Read,LEGO1/lego/sources/anim/legoanim.cpp
0x100a01e0,LegoAnimNodeData::Write,LEGO1/lego/sources/anim/legoanim.cpp
0x100a0360,LegoAnimNodeData::SetName,LEGO1/lego/sources/anim/legoanim.cpp
0x100a03c0,LegoAnimNodeData::CreateLocalTransform,LEGO1/lego/sources/anim/legoanim.cpp
0x100a0600,LegoAnimNodeData::GetTranslation,LEGO1/lego/sources/anim/legoanim.cpp
0x100a06f0,LegoAnimNodeData::GetRotation,LEGO1/lego/sources/anim/legoanim.cpp
0x100a0990,LegoAnimNodeData::GetVisibility,LEGO1/lego/sources/anim/legoanim.cpp
0x100a0a00,LegoAnimNodeData::FindKeys,LEGO1/lego/sources/anim/legoanim.cpp
