address,name
0x45E898,town_draw_clipped_e_flag_2
0x45E939,town_draw_clipped_town_2
0x45EC49,town_draw_lower_2
0x45EF8A,town_draw_e_flag
0x45F013,town_draw_town_all
0x45F323,town_draw_upper
0x45F65D,T_DrawGame
0x45F856,T_DrawZoom
0x45FAAB,T_DrawView
0x45FBD7,SetTownMicros
0x45FCBF,T_FillSector
0x45FD75,T_FillTile
0x45FDE6,T_Pass3
0x45FF83,CreateTown
0x46019B,GetActiveTowner
0x4601C1,SetTownerGPtrs
0x4601FB,NewTownerAnim
0x46022F,InitTownerInfo
0x4602C4,InitQstSnds
0x460311,InitSmith
0x4603A0,InitBarOwner
0x460436,InitTownDead
0x4604C6,InitWitch
0x460555,InitBarmaid
0x4605E4,InitBoy
0x46067A,InitHealer
0x460709,InitTeller
0x460798,InitDrunk
0x460827,InitCows
0x460976,InitTowners
0x4609C3,FreeTownerGFX
0x460A05,TownCtrlMsg
0x460A78,TownBlackSmith
0x460A86,TownBarOwner
0x460A95,TownDead
0x460B0D,TownHealer
0x460B1C,TownStory
0x460B2B,TownDrunk
0x460B3A,TownBoy
0x460B49,TownWitch
0x460B58,TownBarMaid
0x460B67,TownCow
0x460B76,ProcessTowners
0x460C5C,PlrHasItem
0x460CAC,TownerTalk
0x460CC9,TalkToTowner
0x4617E8,CowSFX
0x4618B5,track_process
0x461953,track_repeat_walk
0x46199F,track_isscrolling
0x4619A7,InitNoTriggers
0x4619B6,InitTownTriggers
0x461B45,InitL1Triggers
0x461BEE,InitL2Triggers
0x461CF6,InitL3Triggers
0x461DC6,InitL4Triggers
0x461F0A,InitSKingTriggers
0x461F3A,InitSChambTriggers
0x461F6A,InitPWaterTriggers
0x461F9A,InitVPTriggers
0x461FCA,ForceTownTrig
0x462130,ForceL1Trig
0x46224C,ForceL2Trig
0x46244F,ForceL3Trig
0x46262D,ForceL4Trig
0x462876,Freeupstairs
0x4628B7,ForceSKingTrig
0x46291F,ForceSChambTrig
0x462987,ForcePWaterTrig
0x4629EF,CheckTrigForce
0x462A9D,CheckTriggers
0x462C7D,WCloseFile
0x462C84,WGetFileSize
0x462CAF,WGetFileArchive
0x462D06,WOpenFile
0x462D48,WReadFile
0x462D9A,WSetFilePointer
0x462DCE,LoadWaveFormat
0x462DFC,AllocateMemFile
0x462E45,FreeMemFile
0x462E53,ReadWaveFile
0x462F1D,ReadMemFile
0x462F73,FillMemFile
0x462FAE,SeekMemFile
0x462FCC,ReadWaveSection
0x463023,LoadWaveFile
0x463060,drawTopArchesUpperScreen
0x46468D,drawBottomArchesUpperScreen
0x4652C5,drawUpperScreen
0x465F38,drawTopArchesLowerScreen
0x467949,drawBottomArchesLowerScreen
0x46886B,drawLowerScreen
0x4696BE,world_draw_black_tile
